ioc	iocType	response	mail	origin	Requester	info	confidence	risk
168.151.52.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.54.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.56.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.6.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.64.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.68.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.72.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.80.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.9.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.151.96.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.181.52.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.195.76.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.196.236.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.196.240.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.198.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.206.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.227.140.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.64.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.76.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
168.80.0.0/15	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
169.129.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
169.136.224.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
169.239.152.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
169.245.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
169.246.0.0/15	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
169.248.0.0/14	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
170.113.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
170.179.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
170.244.240.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
170.247.220.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
170.67.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
170.83.232.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
171.22.28.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
171.22.30.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
171.26.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
172.247.38.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
173.244.40.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
173.44.141.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
175.103.64.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.113.115.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.119.147.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.126.192.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.126.194.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.223.116.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.223.118.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.53.146.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.134.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.137.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.138.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.139.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.140.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.142.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.143.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.144.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
176.65.149.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
177.234.136.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
178.159.100.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
178.159.107.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
178.20.211.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
179.43.162.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
179.43.175.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
180.101.88.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
180.178.192.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
180.235.124.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
181.177.64.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.104.191.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.11.61.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.110.0.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.116.172.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.116.175.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.120.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.122.128.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.127.44.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.127.56.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.127.68.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.127.76.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.129.208.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.129.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.130.36.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.132.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.134.48.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.137.98.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.14.192.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.144.180.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.145.80.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.147.124.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.147.140.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.149.146.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.156.72.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.161.148.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.165.24.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.189.73.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.192.36.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.196.10.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.196.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.196.8.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.208.156.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.21.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.212.240.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.215.113.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.215.132.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.230.44.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.232.45.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.237.104.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.237.226.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.238.176.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.239.44.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.242.0.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.244.249.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.248.168.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.248.192.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.255.192.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.255.98.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.30.168.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.36.80.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.36.82.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.38.142.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.42.12.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.51.120.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.56.83.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.64.23.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.69.18.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.7.214.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.7.215.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.77.248.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.80.112.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.81.156.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.81.157.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
185.81.68.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
186.179.0.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
186.65.112.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
187.19.64.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
187.60.0.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.172.160.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.190.10.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.208.109.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.208.48.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.208.52.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.212.254.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.213.206.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.213.214.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.213.23.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.213.248.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.213.252.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.214.140.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.214.155.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.214.193.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.214.94.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.214.95.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.215.72.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.241.177.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.241.211.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
188.247.230.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
190.123.208.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
190.168.128.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
190.168.192.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
190.185.108.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
191.243.84.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
191.7.224.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.181.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.200.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.208.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.224.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.240.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.248.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.101.44.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.12.131.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.132.100.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.133.3.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.142.133.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.152.194.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.154.11.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.160.44.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.161.58.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.190.49.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.190.97.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.195.150.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.197.87.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.203.252.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.206.114.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.219.120.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.219.128.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.219.192.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.219.208.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.226.16.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.229.32.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.231.100.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.231.66.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.234.156.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.234.189.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.245.101.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.245.188.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.245.248.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.251.231.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.252.16.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.252.176.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.253.224.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.35.52.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.35.54.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.40.29.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.5.103.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.54.110.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.67.16.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.104.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.117.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.118.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.120.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.122.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.128.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.129.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.130.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.131.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.88.133.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.94.240.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.96.146.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
192.96.87.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.124.185.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.139.0.0/16	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.142.146.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.143.1.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.151.160.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.163.101.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.222.96.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.233.200.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.233.255.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.233.81.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.24.123.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.243.0.0/17	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.254.48.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.3.164.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.30.144.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.32.162.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
193.32.66.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.0.234.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.145.227.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.169.172.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.26.18.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.38.20.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.41.60.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.54.145.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.55.227.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.62.244.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
194.79.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.14.98.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.177.92.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.177.94.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.177.95.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.181.224.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.210.96.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.211.190.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.211.191.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.22.149.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.49.128.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.62.24.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
195.88.146.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.1.109.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.10.61.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.10.62.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.10.64.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.15.64.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.16.0.0/14	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.112.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.116.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.118.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.66.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.69.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.70.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.72.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.80.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.83.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.84.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.85.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.86.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.88.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.92.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.96.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
196.251.98.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
197.10.88.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.102.222.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.133.120.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.148.212.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.151.152.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.151.16.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.160.205.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.169.201.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.177.175.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.177.176.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.177.180.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.177.214.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.179.22.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.181.96.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.183.32.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.184.193.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.186.25.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.187.192.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.187.64.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.190.173.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.199.212.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.20.16.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.200.0.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.200.8.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.202.237.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.204.0.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.206.140.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.212.132.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.235.160.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.252.32.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.37.0.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.45.32.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.45.64.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.54.232.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.55.122.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.56.64.0/18	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.57.64.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.62.16.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.62.70.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.62.76.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.96.224.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
198.99.117.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.103.64.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.106.8.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.107.152.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.107.96.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.108.212.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.108.236.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.120.163.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.164.136.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.165.237.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.165.238.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.165.32.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.166.200.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.166.209.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.166.214.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.170.128.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.178.144.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.178.160.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.178.168.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.178.170.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.178.64.0/19	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.184.0.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.184.12.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.184.223.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.184.8.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.184.82.0/24	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.185.144.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.186.26.0/23	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.187.16.0/21	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.187.24.0/22	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
199.187.32.0/20	ip	none	none	Spamhaus	Minemeld	spam_ip	100	50
