type	value	source	score	tags
ip	84.169.160.106	Maltiverse	60	tor_ip
ip	84.169.161.26	Maltiverse	60	tor_ip
ip	84.169.162.128	Maltiverse	60	tor_ip
ip	84.169.165.184	Maltiverse	60	tor_ip
ip	84.170.133.161	Maltiverse	60	tor_ip
ip	84.170.135.20	Maltiverse	60	tor_ip
ip	84.171.64.159	Maltiverse	60	tor_ip
ip	84.171.67.132	Maltiverse	60	tor_ip
ip	84.171.67.78	Maltiverse	60	tor_ip
ip	84.172.115.190	Maltiverse	60	tor_ip
ip	84.173.145.51	Maltiverse	60	tor_ip
ip	84.173.146.218	Maltiverse	60	tor_ip
ip	84.173.150.115	Maltiverse	60	tor_ip
ip	84.173.150.6	Maltiverse	60	tor_ip
ip	84.173.150.61	Maltiverse	60	tor_ip
ip	84.184.23.165	Maltiverse	60	tor_ip
ip	84.184.24.122	Maltiverse	60	tor_ip
ip	84.184.25.159	Maltiverse	60	tor_ip
ip	84.184.26.95	Maltiverse	60	tor_ip
ip	84.184.27.214	Maltiverse	60	tor_ip
ip	84.187.116.246	Maltiverse	60	tor_ip
ip	84.187.125.206	Maltiverse	60	tor_ip
ip	84.19.182.20	Maltiverse	60	tor_ip
ip	84.191.165.147	Maltiverse	60	tor_ip
ip	84.191.172.18	Maltiverse	60	tor_ip
ip	84.211.226.13	TorExitAddresses		
ip	84.234.16.18	Maltiverse	60	tor_ip
ip	84.234.97.34	Maltiverse	60	tor_ip
ip	84.242.26.25	Maltiverse	60	tor_ip
ip	84.252.123.112	Maltiverse	60	tor_ip
ip	84.32.188.238	Boletines	50	ransom_ip
ip	84.32.188.57	Boletines	50	ransom_ip
ip	84.32.190.70	Boletines	50	ransom_ip
ip	84.44.228.12	Maltiverse	60	tor_ip
ip	84.46.45.216	Maltiverse	60	tor_ip
ip	84.54.50.116	Boletines	50	ransom_ip
ip	84.54.51.106	Boletines	50	ransom_ip
ip	85.13.117.219	Boletines	50	ransom_ip
ip	85.16.154.68	Maltiverse	60	tor_ip
ip	85.16.176.48	Maltiverse	60	tor_ip
ip	85.16.180.175	Maltiverse	60	tor_ip
ip	85.16.181.76	Maltiverse	60	tor_ip
ip	85.16.186.92	Maltiverse	60	tor_ip
ip	85.16.187.207	Maltiverse	60	tor_ip
ip	85.16.193.17	Maltiverse	60	tor_ip
ip	85.167.198.229	Maltiverse	60	tor_ip
ip	85.175.171.246	Boletines	50	ransom_ip
ip	85.197.38.85	Maltiverse	60	tor_ip
ip	85.197.46.115	Maltiverse	60	tor_ip
ip	85.203.44.149	Boletines	50	ransom_ip
ip	85.204.116.149	Boletines	50	ransom_ip
ip	85.215.148.127	Maltiverse	60	tor_ip
ip	85.238.79.111	Maltiverse	60	tor_ip
ip	85.239.33.6	Boletines	50	ransom_ip
ip	85.239.41.121	Maltiverse	60	tor_ip
ip	85.239.41.130	TorExitAddresses		
ip	85.239.55.11	Maltiverse	60	tor_ip
ip	85.239.55.110	Maltiverse	60	tor_ip
ip	85.239.55.112	Maltiverse	60	tor_ip
ip	85.239.55.114	Maltiverse	60	tor_ip
ip	85.239.55.123	Maltiverse	60	tor_ip
ip	85.239.55.132	Maltiverse	60	tor_ip
ip	85.239.55.173	Maltiverse	60	tor_ip
ip	85.239.55.174	Maltiverse	60	tor_ip
ip	85.239.55.184	Maltiverse	60	tor_ip
ip	85.239.55.189	Maltiverse	60	tor_ip
ip	85.239.55.192	Maltiverse	60	tor_ip
ip	85.239.55.201	Maltiverse	60	tor_ip
ip	85.239.55.230	Maltiverse	60	tor_ip
ip	85.239.55.239	Maltiverse	60	tor_ip
ip	85.239.55.24	Maltiverse	60	tor_ip
ip	85.239.55.249	Maltiverse	60	tor_ip
ip	85.239.55.25	Maltiverse	60	tor_ip
ip	85.239.55.250	Maltiverse	60	tor_ip
ip	85.239.55.31	Maltiverse	60	tor_ip
ip	85.239.55.51	Maltiverse	60	tor_ip
ip	85.239.55.80	Maltiverse	60	tor_ip
ip	85.248.1.126	Boletines	50	ransom_ip
ip	85.250.202.202	Maltiverse	60	tor_ip
ip	85.93.218.204	TorExitAddresses		
ip	86.122.108.44	Maltiverse	60	tor_ip
ip	86.122.110.39	Maltiverse	60	tor_ip
ip	86.123.193.187	Maltiverse	60	tor_ip
ip	86.124.28.220	Maltiverse	60	tor_ip
ip	86.124.28.59	Maltiverse	60	tor_ip
ip	86.125.69.3	Maltiverse	60	tor_ip
ip	86.129.29.8	Maltiverse	60	tor_ip
ip	86.148.6.51	Boletines	50	ransom_ip
ip	86.252.155.191	Maltiverse	60	tor_ip
ip	86.43.92.99	Maltiverse	60	tor_ip
ip	86.54.28.49	TorExitAddresses		
ip	86.62.11.239	Maltiverse	60	tor_ip
ip	86.62.9.210	Maltiverse	60	tor_ip
ip	86.98.36.211	Boletines	50	ransom_ip
ip	87.100.225.112	Maltiverse	60	tor_ip
ip	87.118.110.27	TorExitAddresses		
ip	87.118.116.103	TorExitAddresses		
ip	87.118.116.12	TorExitAddresses		
ip	87.118.116.90	TorExitAddresses		
ip	87.118.122.30	TorExitAddresses		
ip	87.118.122.51	TorExitAddresses		
ip	87.120.254.132	TorExitAddresses		
ip	87.122.36.154	Maltiverse	60	tor_ip
ip	87.122.36.208	Maltiverse	60	tor_ip
ip	87.122.36.92	Maltiverse	60	tor_ip
ip	87.122.39.170	Maltiverse	60	tor_ip
ip	87.122.39.47	Maltiverse	60	tor_ip
ip	87.123.24.106	Maltiverse	60	tor_ip
ip	87.123.24.177	Maltiverse	60	tor_ip
ip	87.123.24.247	Maltiverse	60	tor_ip
ip	87.123.25.114	Maltiverse	60	tor_ip
ip	87.123.25.122	Maltiverse	60	tor_ip
ip	87.123.25.20	Maltiverse	60	tor_ip
ip	87.123.25.249	Maltiverse	60	tor_ip
ip	87.123.25.66	Maltiverse	60	tor_ip
ip	87.142.102.67	Maltiverse	60	tor_ip
ip	87.142.102.68	Maltiverse	60	tor_ip
ip	87.142.126.179	Maltiverse	60	tor_ip
ip	87.147.86.110	Maltiverse	60	tor_ip
ip	87.147.88.156	Maltiverse	60	tor_ip
ip	87.147.90.26	Maltiverse	60	tor_ip
ip	87.149.72.254	Maltiverse	60	tor_ip
ip	87.149.74.53	Maltiverse	60	tor_ip
ip	87.150.102.119	Maltiverse	60	tor_ip
ip	87.150.102.188	Maltiverse	60	tor_ip
ip	87.151.159.232	Maltiverse	60	tor_ip
ip	87.153.202.233	Maltiverse	60	tor_ip
ip	87.158.138.97	Maltiverse	60	tor_ip
ip	87.158.250.204	Maltiverse	60	tor_ip
ip	87.162.112.11	Maltiverse	60	tor_ip
ip	87.162.113.99	Maltiverse	60	tor_ip
ip	87.162.115.74	Maltiverse	60	tor_ip
ip	87.162.117.90	Maltiverse	60	tor_ip
ip	87.162.123.199	Maltiverse	60	tor_ip
ip	87.173.163.174	Maltiverse	60	tor_ip
ip	87.173.164.162	Maltiverse	60	tor_ip
ip	87.176.226.28	Maltiverse	60	tor_ip
ip	87.177.140.147	Boletines	50	ransom_ip
ip	87.177.22.157	Maltiverse	60	tor_ip
ip	87.177.26.114	Maltiverse	60	tor_ip
ip	87.177.27.27	Maltiverse	60	tor_ip
ip	87.178.83.28	Maltiverse	60	tor_ip
ip	87.2.106.33	Maltiverse	60	tor_ip
ip	87.246.7.229	Boletines	50	ransom_ip
ip	87.251.64.35	Boletines	50	ransom_ip
ip	87.4.213.106	Maltiverse	60	tor_ip
ip	87.5.135.237	Maltiverse	60	tor_ip
ip	87.68.222.185	Maltiverse	60	tor_ip
ip	87.78.200.54	Maltiverse	60	tor_ip
ip	87.78.45.161	Maltiverse	60	tor_ip
ip	87.79.161.191	Maltiverse	60	tor_ip
ip	87.79.47.35	Maltiverse	60	tor_ip
ip	87.79.82.150	Maltiverse	60	tor_ip
ip	87.9.107.137	Maltiverse	60	tor_ip
ip	87.92.45.20	Maltiverse	60	tor_ip
ip	88.119.171.75	Boletines	50	ransom_ip
ip	88.133.65.246	Maltiverse	60	tor_ip
ip	88.150.240.129	Boletines	50	ransom_ip
ip	88.153.61.183	Maltiverse	60	tor_ip
ip	88.181.27.25	Maltiverse	60	tor_ip
ip	88.64.184.24	Maltiverse	60	tor_ip
ip	88.64.184.65	Maltiverse	60	tor_ip
ip	88.66.88.165	Boletines	50	ransom_ip
ip	88.73.214.236	Maltiverse	60	tor_ip
ip	88.80.147.101	Boletines	50	ransom_ip
ip	88.80.20.86	TorExitAddresses		
ip	88.80.26.2	TorExitAddresses		
ip	88.80.26.3	TorExitAddresses		
ip	88.80.26.4	TorExitAddresses		
ip	88.88.78.12	Maltiverse	60	tor_ip
ip	88.90.10.28	Maltiverse	60	tor_ip
ip	88.91.185.201	Maltiverse	60	tor_ip
ip	89.106.41.203	Maltiverse	60	tor_ip
ip	89.108.65.136	Boletines	50	ransom_ip
ip	89.12.196.89	Maltiverse	60	tor_ip
ip	89.142.194.240	Maltiverse	60	tor_ip
ip	89.147.108.90	TorExitAddresses		
ip	89.147.109.208	Boletines	50	ransom_ip
ip	89.147.110.118	TorExitAddresses		
ip	89.147.110.154	TorExitAddresses		
ip	89.147.110.82	TorExitAddresses		
ip	89.147.111.87	TorExitAddresses		
ip	89.164.229.119	Maltiverse	60	tor_ip
ip	89.164.229.44	Maltiverse	60	tor_ip
ip	89.182.19.147	Maltiverse	60	tor_ip
ip	89.188.167.130	Boletines	50	ransom_ip
ip	89.22.224.3	Boletines	50	ransom_ip
ip	89.234.157.254	TorExitAddresses		
ip	89.242.138.107	Maltiverse	60	tor_ip
ip	89.245.40.169	Maltiverse	60	tor_ip
ip	89.245.40.216	Maltiverse	60	tor_ip
ip	89.245.41.13	Maltiverse	60	tor_ip
ip	89.245.41.139	Maltiverse	60	tor_ip
ip	89.245.41.165	Maltiverse	60	tor_ip
ip	89.245.41.179	Maltiverse	60	tor_ip
ip	89.245.41.34	Maltiverse	60	tor_ip
ip	89.245.42.1	Maltiverse	60	tor_ip
ip	89.245.42.180	Maltiverse	60	tor_ip
ip	89.245.42.64	Maltiverse	60	tor_ip
ip	89.245.43.118	Maltiverse	60	tor_ip
ip	89.245.43.207	Maltiverse	60	tor_ip
ip	89.245.88.151	Maltiverse	60	tor_ip
ip	89.245.88.71	Maltiverse	60	tor_ip
ip	89.247.26.215	Maltiverse	60	tor_ip
ip	89.247.26.3	Maltiverse	60	tor_ip
ip	89.32.41.150	Maltiverse	60	tor_ip
ip	89.33.247.211	Maltiverse	60	tor_ip
ip	89.33.247.212	Maltiverse	60	tor_ip
ip	89.36.231.128	TorExitAddresses		
ip	89.37.1.2	Boletines	50	ransom_ip
ip	89.40.10.25	Boletines	50	ransom_ip
ip	89.44.9.243	Boletines	50	ransom_ip
ip	89.44.9.39	Boletines	50	ransom_ip
ip	89.58.26.216	TorExitAddresses		
ip	89.58.41.156	TorExitAddresses		
ip	90.119.224.38	Maltiverse	60	tor_ip
ip	91.107.210.207	Boletines	50	ransom_ip
ip	91.108.241.70	Maltiverse	60	tor_ip
ip	91.114.202.50	Maltiverse	60	tor_ip
ip	91.114.235.39	Maltiverse	60	tor_ip
ip	91.114.238.7	Maltiverse	60	tor_ip
ip	91.12.188.176	Maltiverse	60	tor_ip
ip	91.127.24.21	Maltiverse	60	tor_ip
ip	91.127.24.229	Maltiverse	60	tor_ip
ip	91.13.161.188	Maltiverse	60	tor_ip
ip	91.132.144.59	TorExitAddresses		
ip	91.132.223.92	Maltiverse	60	tor_ip
ip	91.15.92.9	Maltiverse	60	tor_ip
ip	91.186.40.107	Maltiverse	60	tor_ip
ip	91.186.49.165	Maltiverse	60	tor_ip
ip	91.186.52.181	Maltiverse	60	tor_ip
ip	91.186.53.171	Maltiverse	60	tor_ip
ip	91.186.53.80	Maltiverse	60	tor_ip
ip	91.186.59.190	Maltiverse	60	tor_ip
ip	91.186.62.29	Maltiverse	60	tor_ip
ip	91.194.110.50	Maltiverse	60	tor_ip
ip	91.194.110.61	Maltiverse	60	tor_ip
ip	91.194.110.70	Maltiverse	60	tor_ip
ip	91.199.209.20	Boletines	50	ransom_ip
ip	91.2.59.34	Maltiverse	60	tor_ip
ip	91.2.62.102	Maltiverse	60	tor_ip
ip	91.202.5.104	TorExitAddresses		
ip	91.202.5.155	Maltiverse	60	tor_ip
ip	91.203.144.194	TorExitAddresses		
ip	91.203.145.116	TorExitAddresses		
ip	91.206.26.26	TorExitAddresses		
ip	91.208.75.156	TorExitAddresses		
ip	91.208.75.178	TorExitAddresses		
ip	91.208.75.239	TorExitAddresses		
ip	91.208.75.25	Maltiverse	60	tor_ip
ip	91.208.75.4	TorExitAddresses		
ip	91.219.236.101	TorExitAddresses		
ip	91.219.236.91	TorExitAddresses		
ip	91.219.237.160	Maltiverse	60	tor_ip
ip	91.219.237.19	Maltiverse	60	tor_ip
ip	91.219.237.39	TorExitAddresses		
ip	91.227.77.107	Maltiverse	60	tor_ip
ip	91.227.77.108	Maltiverse	60	tor_ip
ip	91.227.77.11	Maltiverse	60	tor_ip
ip	91.227.77.125	Maltiverse	60	tor_ip
ip	91.227.77.139	Maltiverse	60	tor_ip
ip	91.227.77.158	Maltiverse	60	tor_ip
ip	91.227.77.160	Maltiverse	60	tor_ip
ip	91.227.77.181	Maltiverse	60	tor_ip
ip	91.227.77.193	Maltiverse	60	tor_ip
ip	91.227.77.200	Maltiverse	60	tor_ip
ip	91.227.77.208	Maltiverse	60	tor_ip
ip	91.227.77.209	Maltiverse	60	tor_ip
ip	91.227.77.226	Maltiverse	60	tor_ip
ip	91.227.77.229	Maltiverse	60	tor_ip
ip	91.227.77.237	Maltiverse	60	tor_ip
ip	91.227.77.25	Maltiverse	60	tor_ip
ip	91.227.77.31	Maltiverse	60	tor_ip
ip	91.227.77.36	Maltiverse	60	tor_ip
ip	91.227.77.44	Maltiverse	60	tor_ip
ip	91.227.77.51	Maltiverse	60	tor_ip
ip	91.227.77.54	Maltiverse	60	tor_ip
ip	91.227.77.62	Maltiverse	60	tor_ip
ip	91.227.77.97	Maltiverse	60	tor_ip
ip	91.231.236.41	Boletines	50	ransom_ip
ip	91.235.116.249	Maltiverse	60	tor_ip
ip	91.240.242.87	Boletines	50	ransom_ip
ip	91.248.248.206	Maltiverse	60	tor_ip
ip	91.248.249.217	Maltiverse	60	tor_ip
ip	91.248.251.134	Maltiverse	60	tor_ip
ip	91.248.251.243	Maltiverse	60	tor_ip
ip	91.248.252.230	Maltiverse	60	tor_ip
ip	91.249.34.194	Maltiverse	60	tor_ip
ip	91.3.194.93	Maltiverse	60	tor_ip
ip	91.35.160.3	Maltiverse	60	tor_ip
ip	91.35.173.112	Maltiverse	60	tor_ip
ip	91.35.174.133	Maltiverse	60	tor_ip
ip	91.35.174.141	Maltiverse	60	tor_ip
ip	91.39.65.245	Maltiverse	60	tor_ip
ip	91.40.127.210	Maltiverse	60	tor_ip
ip	91.42.229.187	Maltiverse	60	tor_ip
ip	91.44.65.250	Maltiverse	60	tor_ip
ip	91.44.79.133	Maltiverse	60	tor_ip
ip	91.47.38.29	Maltiverse	60	tor_ip
ip	91.51.195.17	Maltiverse	60	tor_ip
ip	91.54.120.246	Maltiverse	60	tor_ip
ip	91.58.176.97	Maltiverse	60	tor_ip
ip	91.59.224.67	Maltiverse	60	tor_ip
ip	91.59.227.83	Maltiverse	60	tor_ip
ip	91.63.241.143	Maltiverse	60	tor_ip
ip	91.63.244.81	Maltiverse	60	tor_ip
ip	91.63.246.89	Maltiverse	60	tor_ip
ip	91.63.251.62	Maltiverse	60	tor_ip
ip	91.63.251.81	Maltiverse	60	tor_ip
ip	91.63.252.138	Maltiverse	60	tor_ip
ip	91.63.254.36	Maltiverse	60	tor_ip
ip	91.7.37.242	Maltiverse	60	tor_ip
ip	91.7.42.166	Maltiverse	60	tor_ip
ip	91.92.109.126	TorExitAddresses		
ip	91.92.109.43	TorExitAddresses		
ip	91.96.113.236	Maltiverse	60	tor_ip
ip	91.96.118.105	Maltiverse	60	tor_ip
ip	91.99.23.198	Maltiverse	60	tor_ip
ip	92.112.124.132	Maltiverse	60	tor_ip
ip	92.116.172.37	Maltiverse	60	tor_ip
ip	92.116.232.140	Maltiverse	60	tor_ip
ip	92.116.234.113	Maltiverse	60	tor_ip
ip	92.116.234.222	Maltiverse	60	tor_ip
ip	92.116.245.75	Maltiverse	60	tor_ip
ip	92.137.76.77	Maltiverse	60	tor_ip
ip	92.208.232.254	Maltiverse	60	tor_ip
ip	92.208.39.34	Maltiverse	60	tor_ip
ip	92.222.172.172	Boletines	50	ransom_ip
ip	92.243.24.163	TorExitAddresses		
ip	92.243.64.58	Maltiverse	60	tor_ip
ip	92.246.138.145	TorExitAddresses		
ip	92.246.84.133	TorExitAddresses		
ip	92.255.85.83	Boletines	50	ransom_ip
ip	92.255.85.86	Boletines	50	ransom_ip
ip	92.255.85.90	Boletines	50	ransom_ip
ip	92.255.85.92	Boletines	50	ransom_ip
ip	92.255.85.93	Boletines	50	ransom_ip
ip	92.255.85.94	Boletines	50	ransom_ip
ip	92.60.37.247	Maltiverse	60	tor_ip
ip	92.63.11.151	Boletines	50	ransom_ip
ip	92.63.15.8	Boletines	50	ransom_ip
ip	92.72.62.22	Maltiverse	60	tor_ip
ip	93.104.81.224	Maltiverse	60	tor_ip
ip	93.107.201.94	Maltiverse	60	tor_ip
ip	93.115.25.139	Boletines	50	ransom_ip
ip	93.115.26.251	Boletines	50	ransom_ip
ip	93.115.27.148	Boletines	50	ransom_ip
ip	93.123.109.116	TorExitAddresses		
ip	93.123.12.112	TorExitAddresses		
ip	93.126.105.202	Maltiverse	60	tor_ip
ip	93.127.230.133	Maltiverse	60	tor_ip
ip	93.127.237.235	Maltiverse	60	tor_ip
ip	93.128.181.150	Maltiverse	60	tor_ip
ip	93.185.165.211	TorExitAddresses		
ip	93.188.161.17	Boletines	50	ransom_ip
ip	93.193.122.250	Maltiverse	60	tor_ip
ip	93.199.86.73	Maltiverse	60	tor_ip
ip	93.200.12.164	Maltiverse	60	tor_ip
ip	93.201.158.29	Maltiverse	60	tor_ip
ip	93.207.77.91	Maltiverse	60	tor_ip
ip	93.214.36.61	Maltiverse	60	tor_ip
ip	93.214.45.91	Maltiverse	60	tor_ip
ip	93.215.122.141	Maltiverse	60	tor_ip
ip	93.218.4.161	Maltiverse	60	tor_ip
ip	93.219.32.142	Maltiverse	60	tor_ip
ip	93.219.38.149	Maltiverse	60	tor_ip
ip	93.219.44.186	Maltiverse	60	tor_ip
ip	93.219.44.90	Maltiverse	60	tor_ip
ip	93.231.118.72	Maltiverse	60	tor_ip
ip	93.231.122.188	Maltiverse	60	tor_ip
ip	93.231.161.130	Maltiverse	60	tor_ip
ip	93.234.133.17	Maltiverse	60	tor_ip
ip	93.245.60.173	Maltiverse	60	tor_ip
ip	93.95.227.37	TorExitAddresses		
ip	93.95.228.125	TorExitAddresses		
ip	93.95.228.205	TorExitAddresses		
ip	93.95.231.14	TorExitAddresses		
ip	93.95.231.88	TorExitAddresses		
ip	93.99.104.128	TorExitAddresses		
ip	93.99.104.18	TorExitAddresses		
ip	93.99.104.194	TorExitAddresses		
ip	93.99.104.40	TorExitAddresses		
ip	94.103.94.154	Boletines	50	ransom_ip
ip	94.130.12.231	Boletines	50	ransom_ip
ip	94.130.171.107	Maltiverse	60	tor_ip
ip	94.134.177.23	Maltiverse	60	tor_ip
ip	94.142.179.179	Boletines	50	ransom_ip
ip	94.142.179.77	Boletines	50	ransom_ip
ip	94.142.244.16	TorExitAddresses		
ip	94.156.152.21	Maltiverse	60	tor_ip
ip	94.16.115.121	TorExitAddresses		
ip	94.16.116.81	TorExitAddresses		
ip	94.16.121.91	TorExitAddresses		
ip	94.176.2.52	Maltiverse	60	tor_ip
ip	94.183.237.101	Boletines	50	ransom_ip
ip	94.219.177.195	Maltiverse	60	tor_ip
ip	94.230.208.147	TorExitAddresses		
ip	94.230.208.148	TorExitAddresses		
ip	94.232.41.105	Boletines	50	ransom_ip
ip	94.232.41.155	Boletines	50	ransom_ip
ip	94.242.253.13	Boletines	50	ransom_ip
ip	94.72.103.33	TorExitAddresses		
ip	94.72.186.159	Maltiverse	60	tor_ip
ip	95.111.221.136	Maltiverse	60	tor_ip
ip	95.112.154.63	Maltiverse	60	tor_ip
ip	95.112.210.37	Maltiverse	60	tor_ip
ip	95.112.22.250	Maltiverse	60	tor_ip
ip	95.112.38.27	Maltiverse	60	tor_ip
ip	95.112.56.121	Maltiverse	60	tor_ip
ip	95.113.141.3	Maltiverse	60	tor_ip
ip	95.113.152.37	Maltiverse	60	tor_ip
ip	95.113.181.69	Maltiverse	60	tor_ip
ip	95.113.28.49	Maltiverse	60	tor_ip
ip	95.119.218.85	Maltiverse	60	tor_ip
ip	95.128.43.164	TorExitAddresses		
ip	95.142.161.63	TorExitAddresses		
ip	95.143.193.125	TorExitAddresses		
ip	95.144.29.166	Maltiverse	60	tor_ip
ip	95.179.137.20	Boletines	50	ransom_ip
ip	95.211.244.28	TorExitAddresses		
ip	95.214.55.115	Boletines	50	ransom_ip
ip	95.216.107.148	TorExitAddresses		
ip	95.216.181.10	Boletines	50	ransom_ip
ip	95.216.196.181	Boletines	50	ransom_ip
ip	95.217.216.2	Maltiverse	60	tor_ip
ip	95.217.244.218	Boletines	50	ransom_ip
ip	95.232.169.186	Maltiverse	60	tor_ip
ip	95.235.75.136	Maltiverse	60	tor_ip
ip	95.236.42.204	Maltiverse	60	tor_ip
ip	95.244.164.1	Maltiverse	60	tor_ip
ip	95.245.51.149	Maltiverse	60	tor_ip
ip	95.248.78.244	Maltiverse	60	tor_ip
ip	95.251.241.53	Maltiverse	60	tor_ip
ip	95.33.65.206	Maltiverse	60	tor_ip
ip	95.33.70.197	Maltiverse	60	tor_ip
ip	95.81.20.65	Maltiverse	60	tor_ip
ip	95.89.13.221	Maltiverse	60	tor_ip
ip	96.225.18.73	Maltiverse	60	tor_ip
ip	96.27.158.223	Maltiverse	60	tor_ip
ip	96.44.142.10	Boletines	50	ransom_ip
ip	96.54.192.183	Maltiverse	60	tor_ip
ip	96.66.15.152	TorExitAddresses		
ip	96.9.98.10	Maltiverse	60	tor_ip
ip	96.9.98.100	Maltiverse	60	tor_ip
ip	96.9.98.101	Maltiverse	60	tor_ip
ip	96.9.98.11	Maltiverse	60	tor_ip
ip	96.9.98.110	Maltiverse	60	tor_ip
ip	96.9.98.111	Maltiverse	60	tor_ip
ip	96.9.98.112	Maltiverse	60	tor_ip
ip	96.9.98.12	Maltiverse	60	tor_ip
ip	96.9.98.120	Maltiverse	60	tor_ip
ip	96.9.98.121	Maltiverse	60	tor_ip
ip	96.9.98.123	Maltiverse	60	tor_ip
ip	96.9.98.13	Maltiverse	60	tor_ip
ip	96.9.98.130	Maltiverse	60	tor_ip
ip	96.9.98.131	Maltiverse	60	tor_ip
ip	96.9.98.133	Maltiverse	60	tor_ip
ip	96.9.98.14	Maltiverse	60	tor_ip
ip	96.9.98.140	Maltiverse	60	tor_ip
ip	96.9.98.141	Maltiverse	60	tor_ip
ip	96.9.98.144	Maltiverse	60	tor_ip
ip	96.9.98.15	Maltiverse	60	tor_ip
ip	96.9.98.150	Maltiverse	60	tor_ip
ip	96.9.98.151	Maltiverse	60	tor_ip
ip	96.9.98.155	Maltiverse	60	tor_ip
ip	96.9.98.16	Maltiverse	60	tor_ip
ip	96.9.98.160	Maltiverse	60	tor_ip
ip	96.9.98.161	Maltiverse	60	tor_ip
ip	96.9.98.166	Maltiverse	60	tor_ip
ip	96.9.98.17	Maltiverse	60	tor_ip
ip	96.9.98.170	Maltiverse	60	tor_ip
ip	96.9.98.177	Maltiverse	60	tor_ip
ip	96.9.98.18	Maltiverse	60	tor_ip
ip	96.9.98.180	Maltiverse	60	tor_ip
ip	96.9.98.188	Maltiverse	60	tor_ip
ip	96.9.98.19	Maltiverse	60	tor_ip
ip	96.9.98.190	Maltiverse	60	tor_ip
ip	96.9.98.199	Maltiverse	60	tor_ip
ip	96.9.98.2	Maltiverse	60	tor_ip
ip	96.9.98.20	Maltiverse	60	tor_ip
ip	96.9.98.200	Maltiverse	60	tor_ip
ip	96.9.98.202	Maltiverse	60	tor_ip
ip	96.9.98.21	Maltiverse	60	tor_ip
ip	96.9.98.210	Maltiverse	60	tor_ip
ip	96.9.98.211	Maltiverse	60	tor_ip
ip	96.9.98.212	Maltiverse	60	tor_ip
ip	96.9.98.22	Maltiverse	60	tor_ip
ip	96.9.98.220	Maltiverse	60	tor_ip
ip	96.9.98.222	Maltiverse	60	tor_ip
ip	96.9.98.223	Maltiverse	60	tor_ip
ip	96.9.98.23	Maltiverse	60	tor_ip
ip	96.9.98.230	Maltiverse	60	tor_ip
ip	96.9.98.232	Maltiverse	60	tor_ip
ip	96.9.98.233	Maltiverse	60	tor_ip
ip	96.9.98.24	Maltiverse	60	tor_ip
ip	96.9.98.240	Maltiverse	60	tor_ip
ip	96.9.98.242	Maltiverse	60	tor_ip
ip	96.9.98.244	Maltiverse	60	tor_ip
ip	96.9.98.25	Maltiverse	60	tor_ip
ip	96.9.98.26	Maltiverse	60	tor_ip
ip	96.9.98.27	Maltiverse	60	tor_ip
ip	96.9.98.28	Maltiverse	60	tor_ip
ip	96.9.98.3	Maltiverse	60	tor_ip
ip	96.9.98.30	Maltiverse	60	tor_ip
ip	96.9.98.31	Maltiverse	60	tor_ip
ip	96.9.98.32	Maltiverse	60	tor_ip
ip	96.9.98.33	Maltiverse	60	tor_ip
ip	96.9.98.34	Maltiverse	60	tor_ip
ip	96.9.98.35	Maltiverse	60	tor_ip
ip	96.9.98.36	Maltiverse	60	tor_ip
ip	96.9.98.37	Maltiverse	60	tor_ip
ip	96.9.98.38	Maltiverse	60	tor_ip
ip	96.9.98.39	Maltiverse	60	tor_ip
ip	96.9.98.4	Maltiverse	60	tor_ip
ip	96.9.98.40	Maltiverse	60	tor_ip
ip	96.9.98.44	Maltiverse	60	tor_ip
ip	96.9.98.45	Maltiverse	60	tor_ip
ip	96.9.98.5	Maltiverse	60	tor_ip
ip	96.9.98.50	Maltiverse	60	tor_ip
ip	96.9.98.55	Maltiverse	60	tor_ip
ip	96.9.98.56	Maltiverse	60	tor_ip
ip	96.9.98.6	Maltiverse	60	tor_ip
ip	96.9.98.60	Maltiverse	60	tor_ip
ip	96.9.98.66	Maltiverse	60	tor_ip
ip	96.9.98.67	Maltiverse	60	tor_ip
ip	96.9.98.7	Maltiverse	60	tor_ip
ip	96.9.98.70	Maltiverse	60	tor_ip
ip	96.9.98.77	Maltiverse	60	tor_ip
ip	96.9.98.78	Maltiverse	60	tor_ip
ip	96.9.98.8	Maltiverse	60	tor_ip
ip	96.9.98.80	Maltiverse	60	tor_ip
ip	96.9.98.88	Maltiverse	60	tor_ip
ip	96.9.98.89	Maltiverse	60	tor_ip
ip	96.9.98.9	Maltiverse	60	tor_ip
ip	96.9.98.90	Maltiverse	60	tor_ip
ip	96.9.98.96	Maltiverse	60	tor_ip
ip	96.9.98.98	Maltiverse	60	tor_ip
ip	96.9.98.99	Maltiverse	60	tor_ip
ip	97.120.63.169	Maltiverse	60	tor_ip
ip	97.187.188.141	Maltiverse	60	tor_ip
ip	97.187.224.204	Maltiverse	60	tor_ip
ip	97.187.236.175	Maltiverse	60	tor_ip
ip	97.83.0.254	Maltiverse	60	tor_ip
ip	98.116.120.242	Maltiverse	60	tor_ip
ip	98.128.173.33	TorExitAddresses		
ip	98.143.70.147	Boletines	50	ransom_ip
ip	98.25.152.225	Maltiverse	60	tor_ip
ip	98.57.247.231	Boletines	50	ransom_ip
ip	98.57.247.252	Boletines	50	ransom_ip
ip	99.10.221.56	Maltiverse	60	tor_ip
ip	99.145.181.252	Maltiverse	60	tor_ip
ip	99.250.74.140	Maltiverse	60	tor_ip
ip	99.27.96.25	Maltiverse	60	tor_ip
